geo_code	county	city	province	region	city_level	is_pro_capital	tag
231002	东安区	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231003	阳明区	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231004	爱民区	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231005	西安区	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231025	林口县	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231081	绥芬河市	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231083	海林市	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231084	宁安市	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231085	穆棱市	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231086	东宁市	牡丹江市	黑龙江省	东北	四线城市	0	2017年11月
231100	黑河市	黑河市	黑龙江省	东北	五线城市	0	2017年11月
231102	爱辉区	黑河市	黑龙江省	东北	五线城市	0	2017年11月
231121	嫩江县	黑河市	黑龙江省	东北	五线城市	0	2017年11月
231123	逊克县	黑河市	黑龙江省	东北	五线城市	0	2017年11月
231124	孙吴县	黑河市	黑龙江省	东北	五线城市	0	2017年11月
231181	北安市	黑河市	黑龙江省	东北	五线城市	0	2017年11月
231182	五大连池市	黑河市	黑龙江省	东北	五线城市	0	2017年11月
231200	绥化市	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231202	北林区	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231221	望奎县	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231222	兰西县	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231223	青冈县	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231224	庆安县	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231225	明水县	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231226	绥棱县	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231281	安达市	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231282	肇东市	绥化市	黑龙江省	东北	五线城市	0	2017年11月
231283	海伦市	绥化市	黑龙江省	东北	五线城市	0	2017年11月
232700	大兴安岭地区	大兴安岭地区	黑龙江省	东北	五线城市	0	2017年11月
232721	呼玛县	大兴安岭地区	黑龙江省	东北	五线城市	0	2017年11月
232722	塔河县	大兴安岭地区	黑龙江省	东北	五线城市	0	2017年11月
232723	漠河县	大兴安岭地区	黑龙江省	东北	五线城市	0	2017年11月
310000	上海市	上海市	上海市	华东	一线城市	0	2017年11月
320000	江苏省	江苏省	江苏省	华东	NAN	0	2017年11月
320100	南京市	南京市	江苏省	华东	新一线城市	1	2017年11月
320102	玄武区	南京市	江苏省	华东	新一线城市	1	2017年11月
320104	秦淮区	南京市	江苏省	华东	新一线城市	1	2017年11月
320105	建邺区	南京市	江苏省	华东	新一线城市	1	2017年11月
320106	鼓楼区	南京市	江苏省	华东	新一线城市	1	2017年11月
320111	浦口区	南京市	江苏省	华东	新一线城市	1	2017年11月
320113	栖霞区	南京市	江苏省	华东	新一线城市	1	2017年11月
320114	雨花台区	南京市	江苏省	华东	新一线城市	1	2017年11月
320115	江宁区	南京市	江苏省	华东	新一线城市	1	2017年11月
320116	六合区	南京市	江苏省	华东	新一线城市	1	2017年11月
320117	溧水区	南京市	江苏省	华东	新一线城市	1	2017年11月
320118	高淳区	南京市	江苏省	华东	新一线城市	1	2017年11月
320200	无锡市	无锡市	江苏省	华东	二线城市	0	2017年11月
320205	锡山区	无锡市	江苏省	华东	二线城市	0	2017年11月
320206	惠山区	无锡市	江苏省	华东	二线城市	0	2017年11月
320211	滨湖区	无锡市	江苏省	华东	二线城市	0	2017年11月
320213	梁溪区	无锡市	江苏省	华东	二线城市	0	2017年11月
320214	新吴区	无锡市	江苏省	华东	二线城市	0	2017年11月
320281	江阴市	无锡市	江苏省	华东	二线城市	0	2017年11月
320282	宜兴市	无锡市	江苏省	华东	二线城市	0	2017年11月
320300	徐州市	徐州市	江苏省	华东	二线城市	0	2017年11月
320302	鼓楼区	徐州市	江苏省	华东	二线城市	0	2017年11月
320303	云龙区	徐州市	江苏省	华东	二线城市	0	2017年11月
320305	贾汪区	徐州市	江苏省	华东	二线城市	0	2017年11月
320311	泉山区	徐州市	江苏省	华东	二线城市	0	2017年11月
320312	铜山区	徐州市	江苏省	华东	二线城市	0	2017年11月
320321	丰县	徐州市	江苏省	华东	二线城市	0	2017年11月
320322	沛县	徐州市	江苏省	华东	二线城市	0	2017年11月
320324	睢宁县	徐州市	江苏省	华东	二线城市	0	2017年11月
320381	新沂市	徐州市	江苏省	华东	二线城市	0	2017年11月
320382	邳州市	徐州市	江苏省	华东	二线城市	0	2017年11月
320400	常州市	常州市	江苏省	华东	二线城市	0	2017年11月
320402	天宁区	常州市	江苏省	华东	二线城市	0	2017年11月
320404	钟楼区	常州市	江苏省	华东	二线城市	0	2017年11月
320411	新北区	常州市	江苏省	华东	二线城市	0	2017年11月
320412	武进区	常州市	江苏省	华东	二线城市	0	2017年11月
320413	金坛区	常州市	江苏省	华东	二线城市	0	2017年11月
320481	溧阳市	常州市	江苏省	华东	二线城市	0	2017年11月
320500	苏州市	苏州市	江苏省	华东	新一线城市	0	2017年11月
320505	虎丘区	苏州市	江苏省	华东	新一线城市	0	2017年11月
320506	吴中区	苏州市	江苏省	华东	新一线城市	0	2017年11月
320507	相城区	苏州市	江苏省	华东	新一线城市	0	2017年11月
320508	姑苏区	苏州市	江苏省	华东	新一线城市	0	2017年11月
320509	吴江区	苏州市	江苏省	华东	新一线城市	0	2017年11月
320581	常熟市	苏州市	江苏省	华东	新一线城市	0	2017年11月
320582	张家港市	苏州市	江苏省	华东	新一线城市	0	2017年11月
320583	昆山市	苏州市	江苏省	华东	新一线城市	0	2017年11月
320585	太仓市	苏州市	江苏省	华东	新一线城市	0	2017年11月
320600	南通市	南通市	江苏省	华东	二线城市	0	2017年11月
320602	崇川区	南通市	江苏省	华东	二线城市	0	2017年11月
320611	港闸区	南通市	江苏省	华东	二线城市	0	2017年11月
320612	通州区	南通市	江苏省	华东	二线城市	0	2017年11月
320621	海安县	南通市	江苏省	华东	二线城市	0	2017年11月
320623	如东县	南通市	江苏省	华东	二线城市	0	2017年11月
320681	启东市	南通市	江苏省	华东	二线城市	0	2017年11月
320682	如皋市	南通市	江苏省	华东	二线城市	0	2017年11月
320684	海门市	南通市	江苏省	华东	二线城市	0	2017年11月
320700	连云港市	连云港市	江苏省	华东	三线城市	0	2017年11月
320703	连云区	连云港市	江苏省	华东	三线城市	0	2017年11月
320706	海州区	连云港市	江苏省	华东	三线城市	0	2017年11月
320707	赣榆区	连云港市	江苏省	华东	三线城市	0	2017年11月
320722	东海县	连云港市	江苏省	华东	三线城市	0	2017年11月
320723	灌云县	连云港市	江苏省	华东	三线城市	0	2017年11月
320724	灌南县	连云港市	江苏省	华东	三线城市	0	2017年11月
320800	淮安市	淮安市	江苏省	华东	三线城市	0	2017年11月
320803	淮安区	淮安市	江苏省	华东	三线城市	0	2017年11月
320804	淮阴区	淮安市	江苏省	华东	三线城市	0	2017年11月
320812	清江浦区	淮安市	江苏省	华东	三线城市	0	2017年11月
320813	洪泽区	淮安市	江苏省	华东	三线城市	0	2017年11月
320826	涟水县	淮安市	江苏省	华东	三线城市	0	2017年11月
320830	盱眙县	淮安市	江苏省	华东	三线城市	0	2017年11月
320831	金湖县	淮安市	江苏省	华东	三线城市	0	2017年11月
320900	盐城市	盐城市	江苏省	华东	三线城市	0	2017年11月
320902	亭湖区	盐城市	江苏省	华东	三线城市	0	2017年11月
320903	盐都区	盐城市	江苏省	华东	三线城市	0	2017年11月
320904	大丰区	盐城市	江苏省	华东	三线城市	0	2017年11月
320921	响水县	盐城市	江苏省	华东	三线城市	0	2017年11月
320922	滨海县	盐城市	江苏省	华东	三线城市	0	2017年11月
320923	阜宁县	盐城市	江苏省	华东	三线城市	0	2017年11月
320924	射阳县	盐城市	江苏省	华东	三线城市	0	2017年11月
320925	建湖县	盐城市	江苏省	华东	三线城市	0	2017年11月
320981	东台市	盐城市	江苏省	华东	三线城市	0	2017年11月
321000	扬州市	扬州市	江苏省	华东	三线城市	0	2017年11月
321002	广陵区	扬州市	江苏省	华东	三线城市	0	2017年11月
321003	邗江区	扬州市	江苏省	华东	三线城市	0	2017年11月
321012	江都区	扬州市	江苏省	华东	三线城市	0	2017年11月
321023	宝应县	扬州市	江苏省	华东	三线城市	0	2017年11月
321081	仪征市	扬州市	江苏省	华东	三线城市	0	2017年11月
321084	高邮市	扬州市	江苏省	华东	三线城市	0	2017年11月
321100	镇江市	镇江市	江苏省	华东	三线城市	0	2017年11月
321102	京口区	镇江市	江苏省	华东	三线城市	0	2017年11月
321111	润州区	镇江市	江苏省	华东	三线城市	0	2017年11月
321112	丹徒区	镇江市	江苏省	华东	三线城市	0	2017年11月
321181	丹阳市	镇江市	江苏省	华东	三线城市	0	2017年11月
321182	扬中市	镇江市	江苏省	华东	三线城市	0	2017年11月
321183	句容市	镇江市	江苏省	华东	三线城市	0	2017年11月
321200	泰州市	泰州市	江苏省	华东	三线城市	0	2017年11月
321202	海陵区	泰州市	江苏省	华东	三线城市	0	2017年11月
321203	高港区	泰州市	江苏省	华东	三线城市	0	2017年11月
321204	姜堰区	泰州市	江苏省	华东	三线城市	0	2017年11月
321281	兴化市	泰州市	江苏省	华东	三线城市	0	2017年11月
321282	靖江市	泰州市	江苏省	华东	三线城市	0	2017年11月
321283	泰兴市	泰州市	江苏省	华东	三线城市	0	2017年11月
321300	宿迁市	宿迁市	江苏省	华东	四线城市	0	2017年11月
321302	宿城区	宿迁市	江苏省	华东	四线城市	0	2017年11月
321311	宿豫区	宿迁市	江苏省	华东	四线城市	0	2017年11月
321322	沭阳县	宿迁市	江苏省	华东	四线城市	0	2017年11月
321323	泗阳县	宿迁市	江苏省	华东	四线城市	0	2017年11月
321324	泗洪县	宿迁市	江苏省	华东	四线城市	0	2017年11月
330000	浙江省	浙江省	浙江省	华东	NAN	0	2017年11月
330100	杭州市	杭州市	浙江省	华东	新一线城市	1	2017年11月
330102	上城区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330103	下城区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330104	江干区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330105	拱墅区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330106	西湖区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330108	滨江区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330109	萧山区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330110	余杭区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330111	富阳区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330112	临安区	杭州市	浙江省	华东	新一线城市	1	2017年11月
330122	桐庐县	杭州市	浙江省	华东	新一线城市	1	2017年11月
330127	淳安县	杭州市	浙江省	华东	新一线城市	1	2017年11月
330182	建德市	杭州市	浙江省	华东	新一线城市	1	2017年11月
330200	宁波市	宁波市	浙江省	华东	新一线城市	0	2017年11月
330203	海曙区	宁波市	浙江省	华东	新一线城市	0	2017年11月
330205	江北区	宁波市	浙江省	华东	新一线城市	0	2017年11月
330206	北仑区	宁波市	浙江省	华东	新一线城市	0	2017年11月
330211	镇海区	宁波市	浙江省	华东	新一线城市	0	2017年11月
330212	鄞州区	宁波市	浙江省	华东	新一线城市	0	2017年11月
330213	奉化区	宁波市	浙江省	华东	新一线城市	0	2017年11月
330225	象山县	宁波市	浙江省	华东	新一线城市	0	2017年11月
330226	宁海县	宁波市	浙江省	华东	新一线城市	0	2017年11月
330281	余姚市	宁波市	浙江省	华东	新一线城市	0	2017年11月
330282	慈溪市	宁波市	浙江省	华东	新一线城市	0	2017年11月
330300	温州市	温州市	浙江省	华东	二线城市	0	2017年11月
330302	鹿城区	温州市	浙江省	华东	二线城市	0	2017年11月
330303	龙湾区	温州市	浙江省	华东	二线城市	0	2017年11月
330304	瓯海区	温州市	浙江省	华东	二线城市	0	2017年11月
330305	洞头区	温州市	浙江省	华东	二线城市	0	2017年11月
330324	永嘉县	温州市	浙江省	华东	二线城市	0	2017年11月
330326	平阳县	温州市	浙江省	华东	二线城市	0	2017年11月
330327	苍南县	温州市	浙江省	华东	二线城市	0	2017年11月
330328	文成县	温州市	浙江省	华东	二线城市	0	2017年11月
330329	泰顺县	温州市	浙江省	华东	二线城市	0	2017年11月
330381	瑞安市	温州市	浙江省	华东	二线城市	0	2017年11月
330382	乐清市	温州市	浙江省	华东	二线城市	0	2017年11月
330400	嘉兴市	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330402	南湖区	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330411	秀洲区	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330421	嘉善县	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330424	海盐县	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330481	海宁市	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330482	平湖市	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330483	桐乡市	嘉兴市	浙江省	华东	二线城市	0	2017年11月
330500	湖州市	湖州市	浙江省	华东	三线城市	0	2017年11月
330502	吴兴区	湖州市	浙江省	华东	三线城市	0	2017年11月
330503	南浔区	湖州市	浙江省	华东	三线城市	0	2017年11月
330521	德清县	湖州市	浙江省	华东	三线城市	0	2017年11月
330522	长兴县	湖州市	浙江省	华东	三线城市	0	2017年11月
330523	安吉县	湖州市	浙江省	华东	三线城市	0	2017年11月
330600	绍兴市	绍兴市	浙江省	华东	二线城市	0	2017年11月
330602	越城区	绍兴市	浙江省	华东	二线城市	0	2017年11月
330603	柯桥区	绍兴市	浙江省	华东	二线城市	0	2017年11月
330604	上虞区	绍兴市	浙江省	华东	二线城市	0	2017年11月
330624	新昌县	绍兴市	浙江省	华东	二线城市	0	2017年11月
330681	诸暨市	绍兴市	浙江省	华东	二线城市	0	2017年11月
330683	嵊州市	绍兴市	浙江省	华东	二线城市	0	2017年11月
330700	金华市	金华市	浙江省	华东	二线城市	0	2017年11月
330702	婺城区	金华市	浙江省	华东	二线城市	0	2017年11月
330703	金东区	金华市	浙江省	华东	二线城市	0	2017年11月
330723	武义县	金华市	浙江省	华东	二线城市	0	2017年11月
330726	浦江县	金华市	浙江省	华东	二线城市	0	2017年11月
330727	磐安县	金华市	浙江省	华东	二线城市	0	2017年11月
330781	兰溪市	金华市	浙江省	华东	二线城市	0	2017年11月
330782	义乌市	金华市	浙江省	华东	二线城市	0	2017年11月
330783	东阳市	金华市	浙江省	华东	二线城市	0	2017年11月
330784	永康市	金华市	浙江省	华东	二线城市	0	2017年11月
330800	衢州市	衢州市	浙江省	华东	三线城市	0	2017年11月
330802	柯城区	衢州市	浙江省	华东	三线城市	0	2017年11月
330803	衢江区	衢州市	浙江省	华东	三线城市	0	2017年11月
330822	常山县	衢州市	浙江省	华东	三线城市	0	2017年11月
330824	开化县	衢州市	浙江省	华东	三线城市	0	2017年11月
330825	龙游县	衢州市	浙江省	华东	三线城市	0	2017年11月
330881	江山市	衢州市	浙江省	华东	三线城市	0	2017年11月
330900	舟山市	舟山市	浙江省	华东	三线城市	0	2017年11月
330902	定海区	舟山市	浙江省	华东	三线城市	0	2017年11月
330903	普陀区	舟山市	浙江省	华东	三线城市	0	2017年11月
330921	岱山县	舟山市	浙江省	华东	三线城市	0	2017年11月
330922	嵊泗县	舟山市	浙江省	华东	三线城市	0	2017年11月
331000	台州市	台州市	浙江省	华东	二线城市	0	2017年11月
331002	椒江区	台州市	浙江省	华东	二线城市	0	2017年11月
331003	黄岩区	台州市	浙江省	华东	二线城市	0	2017年11月
331004	路桥区	台州市	浙江省	华东	二线城市	0	2017年11月
331022	三门县	台州市	浙江省	华东	二线城市	0	2017年11月
331023	天台县	台州市	浙江省	华东	二线城市	0	2017年11月
331024	仙居县	台州市	浙江省	华东	二线城市	0	2017年11月
331081	温岭市	台州市	浙江省	华东	二线城市	0	2017年11月
331082	临海市	台州市	浙江省	华东	二线城市	0	2017年11月
331083	玉环市	台州市	浙江省	华东	二线城市	0	2017年11月
331100	丽水市	丽水市	浙江省	华东	三线城市	0	2017年11月
331102	莲都区	丽水市	浙江省	华东	三线城市	0	2017年11月
331121	青田县	丽水市	浙江省	华东	三线城市	0	2017年11月
331122	缙云县	丽水市	浙江省	华东	三线城市	0	2017年11月
331123	遂昌县	丽水市	浙江省	华东	三线城市	0	2017年11月
331124	松阳县	丽水市	浙江省	华东	三线城市	0	2017年11月
331125	云和县	丽水市	浙江省	华东	三线城市	0	2017年11月
331126	庆元县	丽水市	浙江省	华东	三线城市	0	2017年11月
331127	景宁畲族自治县	丽水市	浙江省	华东	三线城市	0	2017年11月
331181	龙泉市	丽水市	浙江省	华东	三线城市	0	2017年11月
340000	安徽省	安徽省	安徽省	华东	NAN	0	2017年11月
340100	合肥市	合肥市	安徽省	华东	二线城市	1	2017年11月
340102	瑶海区	合肥市	安徽省	华东	二线城市	1	2017年11月
340103	庐阳区	合肥市	安徽省	华东	二线城市	1	2017年11月
340104	蜀山区	合肥市	安徽省	华东	二线城市	1	2017年11月
340111	包河区	合肥市	安徽省	华东	二线城市	1	2017年11月
340121	长丰县	合肥市	安徽省	华东	二线城市	1	2017年11月
340122	肥东县	合肥市	安徽省	华东	二线城市	1	2017年11月
340123	肥西县	合肥市	安徽省	华东	二线城市	1	2017年11月
340124	庐江县	合肥市	安徽省	华东	二线城市	1	2017年11月
340181	巢湖市	合肥市	安徽省	华东	二线城市	1	2017年11月
340200	芜湖市	芜湖市	安徽省	华东	三线城市	0	2017年11月
340202	镜湖区	芜湖市	安徽省	华东	三线城市	0	2017年11月
340203	弋江区	芜湖市	安徽省	华东	三线城市	0	2017年11月
340207	鸠江区	芜湖市	安徽省	华东	三线城市	0	2017年11月
340208	三山区	芜湖市	安徽省	华东	三线城市	0	2017年11月
340221	芜湖县	芜湖市	安徽省	华东	三线城市	0	2017年11月
340222	繁昌县	芜湖市	安徽省	华东	三线城市	0	2017年11月
340223	南陵县	芜湖市	安徽省	华东	三线城市	0	2017年11月
340225	无为县	芜湖市	安徽省	华东	三线城市	0	2017年11月
340300	蚌埠市	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340302	龙子湖区	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340303	蚌山区	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340304	禹会区	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340311	淮上区	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340321	怀远县	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340322	五河县	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340323	固镇县	蚌埠市	安徽省	华东	三线城市	0	2017年11月
340400	淮南市	淮南市	安徽省	华东	四线城市	0	2017年11月
340402	大通区	淮南市	安徽省	华东	四线城市	0	2017年11月
340403	田家庵区	淮南市	安徽省	华东	四线城市	0	2017年11月
340404	谢家集区	淮南市	安徽省	华东	四线城市	0	2017年11月
340405	八公山区	淮南市	安徽省	华东	四线城市	0	2017年11月
340406	潘集区	淮南市	安徽省	华东	四线城市	0	2017年11月
340421	凤台县	淮南市	安徽省	华东	四线城市	0	2017年11月
340422	寿县	淮南市	安徽省	华东	四线城市	0	2017年11月
340500	马鞍山市	马鞍山市	安徽省	华东	三线城市	0	2017年11月
340503	花山区	马鞍山市	安徽省	华东	三线城市	0	2017年11月
340504	雨山区	马鞍山市	安徽省	华东	三线城市	0	2017年11月
340506	博望区	马鞍山市	安徽省	华东	三线城市	0	2017年11月
340521	当涂县	马鞍山市	安徽省	华东	三线城市	0	2017年11月
340522	含山县	马鞍山市	安徽省	华东	三线城市	0	2017年11月
340523	和县	马鞍山市	安徽省	华东	三线城市	0	2017年11月
340600	淮北市	淮北市	安徽省	华东	五线城市	0	2017年11月
340602	杜集区	淮北市	安徽省	华东	五线城市	0	2017年11月
340603	相山区	淮北市	安徽省	华东	五线城市	0	2017年11月
340604	烈山区	淮北市	安徽省	华东	五线城市	0	2017年11月
340621	濉溪县	淮北市	安徽省	华东	五线城市	0	2017年11月
340700	铜陵市	铜陵市	安徽省	华东	五线城市	0	2017年11月
340705	铜官区	铜陵市	安徽省	华东	五线城市	0	2017年11月
340706	义安区	铜陵市	安徽省	华东	五线城市	0	2017年11月
340711	郊区	铜陵市	安徽省	华东	五线城市	0	2017年11月
340722	枞阳县	铜陵市	安徽省	华东	五线城市	0	2017年11月
340800	安庆市	安庆市	安徽省	华东	四线城市	0	2017年11月
340802	迎江区	安庆市	安徽省	华东	四线城市	0	2017年11月
340803	大观区	安庆市	安徽省	华东	四线城市	0	2017年11月
340811	宜秀区	安庆市	安徽省	华东	四线城市	0	2017年11月
340822	怀宁县	安庆市	安徽省	华东	四线城市	0	2017年11月
340824	潜山县	安庆市	安徽省	华东	四线城市	0	2017年11月
340825	太湖县	安庆市	安徽省	华东	四线城市	0	2017年11月
340826	宿松县	安庆市	安徽省	华东	四线城市	0	2017年11月
340827	望江县	安庆市	安徽省	华东	四线城市	0	2017年11月
340828	岳西县	安庆市	安徽省	华东	四线城市	0	2017年11月
340881	桐城市	安庆市	安徽省	华东	四线城市	0	2017年11月
341000	黄山市	黄山市	安徽省	华东	四线城市	0	2017年11月
341002	屯溪区	黄山市	安徽省	华东	四线城市	0	2017年11月
341003	黄山区	黄山市	安徽省	华东	四线城市	0	2017年11月
341004	徽州区	黄山市	安徽省	华东	四线城市	0	2017年11月
341021	歙县	黄山市	安徽省	华东	四线城市	0	2017年11月
341022	休宁县	黄山市	安徽省	华东	四线城市	0	2017年11月
341023	黟县	黄山市	安徽省	华东	四线城市	0	2017年11月
341024	祁门县	黄山市	安徽省	华东	四线城市	0	2017年11月
341100	滁州市	滁州市	安徽省	华东	四线城市	0	2017年11月
341102	琅琊区	滁州市	安徽省	华东	四线城市	0	2017年11月
341103	南谯区	滁州市	安徽省	华东	四线城市	0	2017年11月
341122	来安县	滁州市	安徽省	华东	四线城市	0	2017年11月
341124	全椒县	滁州市	安徽省	华东	四线城市	0	2017年11月
341125	定远县	滁州市	安徽省	华东	四线城市	0	2017年11月
341126	凤阳县	滁州市	安徽省	华东	四线城市	0	2017年11月
341181	天长市	滁州市	安徽省	华东	四线城市	0	2017年11月
341182	明光市	滁州市	安徽省	华东	四线城市	0	2017年11月
341200	阜阳市	阜阳市	安徽省	华东	四线城市	0	2017年11月
341202	颍州区	阜阳市	安徽省	华东	四线城市	0	2017年11月
341203	颍东区	阜阳市	安徽省	华东	四线城市	0	2017年11月
341204	颍泉区	阜阳市	安徽省	华东	四线城市	0	2017年11月
341221	临泉县	阜阳市	安徽省	华东	四线城市	0	2017年11月
341222	太和县	阜阳市	安徽省	华东	四线城市	0	2017年11月
341225	阜南县	阜阳市	安徽省	华东	四线城市	0	2017年11月
341226	颍上县	阜阳市	安徽省	华东	四线城市	0	2017年11月
341282	界首市	阜阳市	安徽省	华东	四线城市	0	2017年11月
341300	宿州市	宿州市	安徽省	华东	四线城市	0	2017年11月
341302	埇桥区	宿州市	安徽省	华东	四线城市	0	2017年11月
341321	砀山县	宿州市	安徽省	华东	四线城市	0	2017年11月
341322	萧县	宿州市	安徽省	华东	四线城市	0	2017年11月
341323	灵璧县	宿州市	安徽省	华东	四线城市	0	2017年11月
341324	泗县	宿州市	安徽省	华东	四线城市	0	2017年11月
341500	六安市	六安市	安徽省	华东	四线城市	0	2017年11月
341502	金安区	六安市	安徽省	华东	四线城市	0	2017年11月
341503	裕安区	六安市	安徽省	华东	四线城市	0	2017年11月
341504	叶集区	六安市	安徽省	华东	四线城市	0	2017年11月
341522	霍邱县	六安市	安徽省	华东	四线城市	0	2017年11月
341523	舒城县	六安市	安徽省	华东	四线城市	0	2017年11月
341524	金寨县	六安市	安徽省	华东	四线城市	0	2017年11月
341525	霍山县	六安市	安徽省	华东	四线城市	0	2017年11月
341600	亳州市	亳州市	安徽省	华东	五线城市	0	2017年11月
341602	谯城区	亳州市	安徽省	华东	五线城市	0	2017年11月
341621	涡阳县	亳州市	安徽省	华东	五线城市	0	2017年11月
341622	蒙城县	亳州市	安徽省	华东	五线城市	0	2017年11月
341623	利辛县	亳州市	安徽省	华东	五线城市	0	2017年11月
341700	池州市	池州市	安徽省	华东	五线城市	0	2017年11月
341702	贵池区	池州市	安徽省	华东	五线城市	0	2017年11月
341721	东至县	池州市	安徽省	华东	五线城市	0	2017年11月
341722	石台县	池州市	安徽省	华东	五线城市	0	2017年11月
341723	青阳县	池州市	安徽省	华东	五线城市	0	2017年11月
341800	宣城市	宣城市	安徽省	华东	四线城市	0	2017年11月
341802	宣州区	宣城市	安徽省	华东	四线城市	0	2017年11月
341821	郎溪县	宣城市	安徽省	华东	四线城市	0	2017年11月
341822	广德县	宣城市	安徽省	华东	四线城市	0	2017年11月
341823	泾县	宣城市	安徽省	华东	四线城市	0	2017年11月
341824	绩溪县	宣城市	安徽省	华东	四线城市	0	2017年11月
341825	旌德县	宣城市	安徽省	华东	四线城市	0	2017年11月
341881	宁国市	宣城市	安徽省	华东	四线城市	0	2017年11月
350000	福建省	福建省	福建省	华东	NAN	0	2017年11月
350100	福州市	福州市	福建省	华东	二线城市	1	2017年11月
350102	鼓楼区	福州市	福建省	华东	二线城市	1	2017年11月
350103	台江区	福州市	福建省	华东	二线城市	1	2017年11月
350104	仓山区	福州市	福建省	华东	二线城市	1	2017年11月
350105	马尾区	福州市	福建省	华东	二线城市	1	2017年11月
350111	晋安区	福州市	福建省	华东	二线城市	1	2017年11月
350112	长乐区	福州市	福建省	华东	二线城市	1	2017年11月
350121	闽侯县	福州市	福建省	华东	二线城市	1	2017年11月
350122	连江县	福州市	福建省	华东	二线城市	1	2017年11月
350123	罗源县	福州市	福建省	华东	二线城市	1	2017年11月
350124	闽清县	福州市	福建省	华东	二线城市	1	2017年11月
350125	永泰县	福州市	福建省	华东	二线城市	1	2017年11月
350128	平潭县	福州市	福建省	华东	二线城市	1	2017年11月
350181	福清市	福州市	福建省	华东	二线城市	1	2017年11月
350200	厦门市	厦门市	福建省	华东	二线城市	0	2017年11月
350203	思明区	厦门市	福建省	华东	二线城市	0	2017年11月
350205	海沧区	厦门市	福建省	华东	二线城市	0	2017年11月
350206	湖里区	厦门市	福建省	华东	二线城市	0	2017年11月
350211	集美区	厦门市	福建省	华东	二线城市	0	2017年11月
350212	同安区	厦门市	福建省	华东	二线城市	0	2017年11月
350213	翔安区	厦门市	福建省	华东	二线城市	0	2017年11月
350300	莆田市	莆田市	福建省	华东	三线城市	0	2017年11月
350302	城厢区	莆田市	福建省	华东	三线城市	0	2017年11月
350303	涵江区	莆田市	福建省	华东	三线城市	0	2017年11月
350304	荔城区	莆田市	福建省	华东	三线城市	0	2017年11月
350305	秀屿区	莆田市	福建省	华东	三线城市	0	2017年11月
350322	仙游县	莆田市	福建省	华东	三线城市	0	2017年11月
350400	三明市	三明市	福建省	华东	三线城市	0	2017年11月
350402	梅列区	三明市	福建省	华东	三线城市	0	2017年11月
350403	三元区	三明市	福建省	华东	三线城市	0	2017年11月
350421	明溪县	三明市	福建省	华东	三线城市	0	2017年11月
350423	清流县	三明市	福建省	华东	三线城市	0	2017年11月
350424	宁化县	三明市	福建省	华东	三线城市	0	2017年11月
350425	大田县	三明市	福建省	华东	三线城市	0	2017年11月
350426	尤溪县	三明市	福建省	华东	三线城市	0	2017年11月
350427	沙县	三明市	福建省	华东	三线城市	0	2017年11月
350428	将乐县	三明市	福建省	华东	三线城市	0	2017年11月
350429	泰宁县	三明市	福建省	华东	三线城市	0	2017年11月
350430	建宁县	三明市	福建省	华东	三线城市	0	2017年11月
350481	永安市	三明市	福建省	华东	三线城市	0	2017年11月
350500	泉州市	泉州市	福建省	华东	二线城市	0	2017年11月
